order_id,order_dates,product_name,category,region,quantity,sales,profit,country,customer_name,state,sub_category,discount,segment
146780,2022-10-19,Keyboard,Accessories,East,1,750.00,37.97,Uk,Sophia Anderson,Punjab,Paper,0.10,Home Office
975663,2022-08-12,Mouse,Accessories,East,4,392.00,39.23,Uk,Sophia Yadav,London,Phones,0.15,Consumer
963537,2024-10-02,Laptop,Electronics,South,4,2408.00,721.80,Australia,Sophia Thomas,California,Tables,0.05,Consumer
914163,2023-09-13,Monitor,Accessories,East,2,2016.00,151.40,Canada,Emma Smith,Ontario,Accessories,0.30,Consumer
713076,2022-07-25,Monitor,Accessories,South,4,464.00,47.93,Usa,Amit Sharma,London,Phones,0.30,Home Office
428666,2023-12-09,Headphones,Accessories,East,1,832.00,227.11,India,Priya Anderson,London,Phones,0.10,Consumer
259781,2024-03-31,Headphones,Accessories,East,8,1296.00,374.80,Canada,Sophia Patel,Uttar Pradesh,Chairs,0.05,Consumer
140920,2022-04-23,Smartphone,Electronics,East,1,300.00,45.81,Canada,Sneha Anderson,Florida,Binders,0.30,Home Office
314283,2024-07-06,Monitor,Accessories,North,6,2856.00,226.53,India,Emma Anderson,New South Wales,Binders,0.05,Consumer
774492,2022-12-10,Tablet,Electronics,West,5,3380.00,287.05,Canada,Emma Brown,Delhi,Paper,0.30,Corporate
359176,2022-01-27,Tablet,Electronics,North,5,400.00,86.52,Usa,Michael Thomas,Punjab,Phones,0.30,Consumer
787751,2022-10-14,Camera,Electronics,North,1,722.00,49.70,Usa,Michael Johnson,Delhi,Paper,0.05,Consumer
581216,2024-11-23,Laptop,Electronics,South,4,4596.00,947.45,Canada,Emma Singh,New South Wales,Binders,0.00,Corporate
630327,2023-04-08,Keyboard,Accessories,West,8,1176.00,313.58,India,Sophia Patel,Delhi,Accessories,0.10,Corporate
408994,2022-07-21,Camera,Electronics,North,2,644.00,45.72,Canada,Priya Anderson,Uttar Pradesh,Tables,0.15,Corporate
381922,2022-11-07,Smartphone,Electronics,West,8,544.00,40.78,Uk,Sneha Sharma,Maharashtra,Tables,0.15,Consumer
972234,2023-05-30,Monitor,Accessories,East,2,586.00,101.64,India,Priya Johnson,Uttar Pradesh,Accessories,0.05,Home Office
153230,2022-04-30,Keyboard,Accessories,North,5,3835.00,229.11,Australia,Priya Sharma,Florida,Binders,0.10,Home Office
368512,2023-12-13,Printer,Office,South,5,1415.00,358.39,Uk,Sneha Anderson,Maharashtra,Tables,0.10,Home Office
438792,2023-05-11,Keyboard,Accessories,South,9,1125.00,138.49,Canada,Sophia Thomas,Uttar Pradesh,Tables,0.20,Corporate
595441,2023-09-11,Camera,Electronics,South,3,3399.00,489.36,Canada,Amit Brown,Ontario,Tables,0.05,Corporate
361124,2022-03-03,Monitor,Accessories,East,6,5370.00,1501.06,India,Olivia Patel,Delhi,Binders,0.05,Corporate
765608,2024-03-30,Keyboard,Accessories,West,3,2331.00,419.26,Uk,Priya Smith,Uttar Pradesh,Paper,0.10,Consumer
623603,2022-06-27,Laptop,Electronics,East,9,10728.00,1967.84,India,Emma Anderson,Ontario,Phones,0.20,Corporate
498380,2023-03-02,Monitor,Accessories,West,8,9056.00,1860.37,Australia,Emma Taylor,Delhi,Tables,0.15,Home Office
560643,2024-11-04,Monitor,Accessories,West,9,4581.00,250.06,Usa,Olivia Singh,Maharashtra,Phones,0.30,Corporate
537923,2024-10-01,Camera,Electronics,North,3,1074.00,240.44,Canada,David Singh,Maharashtra,Tables,0.00,Corporate
743259,2023-06-17,Tablet,Electronics,West,4,4572.00,1199.49,Usa,Amit Sharma,Punjab,Accessories,0.15,Corporate
391297,2023-11-20,Laptop,Electronics,South,7,8141.00,651.16,Australia,David Thomas,Florida,Phones,0.00,Consumer
845690,2023-11-24,Printer,Office,West,4,604.00,180.93,Canada,Rahul Thomas,Maharashtra,Phones,0.10,Consumer
110570,2024-05-04,Mouse,Accessories,South,2,906.00,59.06,Usa,Sophia Anderson,Uttar Pradesh,Paper,0.10,Consumer
772656,2023-04-22,Headphones,Accessories,South,7,1582.00,278.14,India,John Yadav,Delhi,Paper,0.10,Corporate
727681,2024-01-31,Mouse,Accessories,West,6,3306.00,216.91,Uk,Michael Johnson,California,Accessories,0.30,Home Office
460310,2023-12-24,Headphones,Accessories,West,1,847.00,237.41,India,Sneha Brown,Delhi,Paper,0.00,Home Office
101670,2022-11-09,Printer,Office,East,6,3222.00,846.27,Canada,John Patel,Ontario,Paper,0.30,Home Office
307836,2024-11-03,Keyboard,Accessories,East,3,189.00,33.94,Uk,John Taylor,Punjab,Paper,0.15,Home Office
610851,2023-08-12,Laptop,Electronics,South,4,1224.00,348.91,Canada,Amit Sharma,London,Paper,0.20,Consumer
457498,2023-02-08,Camera,Electronics,South,7,5621.00,1390.73,Usa,Priya Singh,California,Binders,0.00,Consumer
164425,2024-01-16,Tablet,Electronics,West,6,966.00,246.21,Uk,John Smith,Ontario,Phones,0.10,Home Office
900719,2023-08-02,Tablet,Electronics,West,9,1728.00,179.64,Australia,Emma Yadav,London,Accessories,0.15,Home Office
119729,2024-01-13,Mouse,Accessories,West,9,6138.00,1478.57,Australia,David Anderson,New South Wales,Tables,0.10,Home Office
647902,2023-10-13,Smartphone,Electronics,South,7,4697.00,976.26,Uk,Sophia Johnson,California,Paper,0.00,Corporate
677256,2022-05-09,Smartphone,Electronics,West,2,1232.00,155.52,Uk,Emma Taylor,California,Phones,0.15,Home Office
487063,2022-12-21,Monitor,Accessories,West,7,6384.00,734.79,Uk,Emma Sharma,Florida,Accessories,0.05,Consumer
650160,2024-11-22,Mouse,Accessories,West,4,780.00,162.72,Usa,David Taylor,Ontario,Binders,0.15,Corporate
812234,2023-01-27,Printer,Office,West,4,1256.00,362.22,Usa,Priya Yadav,Delhi,Chairs,0.30,Corporate
719086,2022-05-08,Mouse,Accessories,South,1,1162.00,220.93,Usa,David Patel,Uttar Pradesh,Chairs,0.00,Consumer
241890,2023-02-10,Mouse,Accessories,South,8,7520.00,995.03,Canada,Sophia Yadav,Uttar Pradesh,Paper,0.10,Corporate
422251,2024-03-26,Headphones,Accessories,South,7,2387.00,463.92,Australia,Michael Patel,Uttar Pradesh,Tables,0.20,Home Office
413816,2023-10-20,Keyboard,Accessories,East,8,2256.00,316.77,Uk,Michael Sharma,California,Accessories,0.05,Corporate
119895,2024-06-06,Monitor,Accessories,North,8,7792.00,913.12,Canada,Emma Smith,Texas,Phones,0.10,Consumer
739507,2023-05-24,Laptop,Electronics,East,8,3944.00,296.35,Uk,Priya Sharma,Uttar Pradesh,Binders,0.20,Corporate
806270,2023-12-17,Smartphone,Electronics,South,2,822.00,183.45,Australia,Michael Patel,Florida,Chairs,0.30,Consumer
672128,2024-06-20,Headphones,Accessories,North,3,1962.00,469.94,Usa,David Taylor,Ontario,Chairs,0.15,Consumer
319051,2022-12-21,Printer,Office,North,4,1016.00,269.88,Australia,John Taylor,Delhi,Phones,0.05,Consumer
194177,2023-06-20,Tablet,Electronics,North,2,1980.00,125.99,Australia,Olivia Anderson,Punjab,Chairs,0.15,Home Office
939780,2024-12-08,Headphones,Accessories,West,4,3996.00,965.26,India,Sneha Patel,Florida,Tables,0.30,Corporate
619663,2022-07-18,Smartwatch,Electronics,North,1,663.00,183.82,Usa,Michael Smith,Maharashtra,Phones,0.15,Home Office
878290,2023-10-05,Laptop,Electronics,South,1,575.00,104.31,Canada,Olivia Taylor,Delhi,Chairs,0.20,Consumer
741300,2023-09-04,Tablet,Electronics,South,1,187.00,33.76,Australia,Amit Sharma,Delhi,Binders,0.30,Consumer
750568,2023-08-01,Tablet,Electronics,East,7,6216.00,378.24,Australia,Priya Taylor,Florida,Binders,0.30,Corporate
380260,2022-03-05,Camera,Electronics,South,1,189.00,19.02,Australia,Emma Anderson,Maharashtra,Phones,0.10,Corporate
252874,2022-08-13,Tablet,Electronics,South,2,358.00,41.46,Usa,Priya Brown,Ontario,Phones,0.10,Home Office
224386,2022-04-17,Keyboard,Accessories,North,6,6192.00,316.23,Canada,Michael Singh,London,Paper,0.15,Corporate
386810,2023-05-25,Tablet,Electronics,East,7,4382.00,592.46,Usa,Sophia Johnson,Delhi,Paper,0.05,Consumer
539258,2024-10-20,Keyboard,Accessories,East,2,1122.00,100.78,Australia,David Johnson,Florida,Binders,0.00,Corporate
704386,2022-06-21,Laptop,Electronics,North,8,8192.00,2081.72,Australia,Emma Johnson,Punjab,Paper,0.00,Corporate
590177,2022-08-22,Laptop,Electronics,South,6,2658.00,200.79,Canada,Priya Yadav,Punjab,Accessories,0.10,Corporate
494069,2023-03-17,Tablet,Electronics,West,6,606.00,127.68,Australia,Olivia Smith,Uttar Pradesh,Phones,0.20,Consumer
259065,2024-11-02,Monitor,Accessories,South,8,448.00,45.43,Canada,Olivia Smith,London,Paper,0.30,Home Office
525002,2023-01-17,Printer,Office,North,3,1674.00,435.95,Uk,Olivia Anderson,Delhi,Chairs,0.10,Corporate
516632,2022-02-13,Tablet,Electronics,South,6,1944.00,366.18,Uk,Sneha Sharma,New South Wales,Accessories,0.05,Corporate
223673,2022-02-07,Monitor,Accessories,South,6,1716.00,302.09,India,Rahul Sharma,Delhi,Chairs,0.10,Corporate
838125,2022-05-05,Camera,Electronics,South,6,2982.00,445.01,Uk,Amit Anderson,Ontario,Tables,0.15,Corporate
219314,2022-08-14,Laptop,Electronics,North,9,7497.00,2241.59,Canada,Olivia Brown,Delhi,Chairs,0.00,Corporate
677604,2024-01-26,Headphones,Accessories,South,3,1026.00,142.71,Uk,John Johnson,London,Accessories,0.30,Consumer
580802,2024-12-11,Laptop,Electronics,South,7,7392.00,2063.23,Canada,Amit Yadav,Maharashtra,Tables,0.20,Corporate
150292,2024-06-23,Printer,Office,North,4,2604.00,271.22,Uk,Olivia Johnson,London,Tables,0.00,Consumer
548309,2023-11-23,Smartwatch,Electronics,North,6,1746.00,289.20,Canada,Sophia Yadav,London,Chairs,0.00,Corporate
223471,2024-02-23,Headphones,Accessories,West,6,5682.00,1365.87,India,Olivia Anderson,California,Binders,0.10,Home Office
111140,2024-06-24,Mouse,Accessories,North,8,8664.00,2131.16,Usa,Emma Singh,California,Binders,0.10,Corporate
574954,2023-07-08,Tablet,Electronics,West,3,1887.00,363.42,Uk,Sneha Anderson,New South Wales,Tables,0.10,Consumer
205841,2024-10-29,Smartphone,Electronics,East,7,6013.00,1544.51,Usa,Emma Sharma,Maharashtra,Paper,0.10,Home Office
232063,2024-01-05,Smartwatch,Electronics,North,2,1578.00,463.58,Usa,Emma Taylor,Delhi,Paper,0.10,Corporate
536174,2022-08-19,Camera,Electronics,South,3,285.00,38.37,India,Olivia Taylor,Texas,Binders,0.00,Consumer
786269,2023-01-27,Laptop,Electronics,West,6,5448.00,963.82,Uk,John Anderson,New South Wales,Paper,0.10,Corporate
289584,2024-08-09,Printer,Office,East,2,1710.00,468.76,Canada,Emma Sharma,Uttar Pradesh,Tables,0.10,Home Office
819084,2022-11-03,Keyboard,Accessories,West,9,2817.00,432.67,Australia,Sophia Patel,Maharashtra,Chairs,0.10,Corporate
909258,2023-08-09,Smartwatch,Electronics,South,2,274.00,42.37,Usa,David Anderson,New South Wales,Accessories,0.00,Consumer
180775,2023-09-25,Keyboard,Accessories,South,6,6408.00,885.71,Usa,Sophia Johnson,Maharashtra,Binders,0.30,Home Office
411925,2022-05-16,Keyboard,Accessories,West,5,5755.00,1441.84,India,Emma Brown,Delhi,Tables,0.30,Corporate
119231,2024-12-10,Tablet,Electronics,West,3,2262.00,245.66,Australia,Olivia Taylor,Uttar Pradesh,Accessories,0.10,Consumer
708312,2024-05-30,Headphones,Accessories,East,7,1785.00,233.77,Canada,Emma Thomas,London,Phones,0.15,Consumer
387518,2023-06-06,Printer,Office,North,8,5128.00,657.87,India,Sophia Singh,Punjab,Phones,0.30,Consumer
702148,2024-01-04,Camera,Electronics,South,8,5176.00,1400.82,Canada,Rahul Brown,California,Phones,0.15,Consumer
179673,2023-09-16,Keyboard,Accessories,North,5,1510.00,331.76,Uk,Emma Brown,Maharashtra,Chairs,0.00,Consumer
361278,2023-03-17,Keyboard,Accessories,North,1,947.00,77.21,India,Emma Singh,Texas,Paper,0.00,Home Office
767636,2023-12-31,Smartphone,Electronics,North,9,5427.00,731.33,India,Rahul Smith,London,Phones,0.30,Consumer
151666,2022-04-09,Smartwatch,Electronics,South,4,4560.00,507.87,Canada,Priya Thomas,Uttar Pradesh,Phones,0.15,Corporate
981456,2023-05-03,Tablet,Electronics,South,6,2100.00,268.40,Uk,Priya Thomas,Punjab,Accessories,0.15,Consumer
254053,2024-05-10,Laptop,Electronics,North,1,1054.00,288.15,Usa,Rahul Yadav,California,Tables,0.30,Home Office
476587,2022-08-18,Smartwatch,Electronics,West,6,7026.00,1814.21,Usa,Rahul Singh,Ontario,Tables,0.15,Consumer
108907,2022-07-14,Camera,Electronics,North,9,513.00,151.87,India,Sophia Thomas,Maharashtra,Accessories,0.30,Consumer
103775,2024-04-29,Headphones,Accessories,South,2,2244.00,353.83,Canada,Amit Brown,Delhi,Binders,0.05,Corporate
883981,2024-02-22,Smartphone,Electronics,North,5,1785.00,134.95,Usa,Priya Johnson,New South Wales,Binders,0.15,Home Office
921840,2023-06-24,Keyboard,Accessories,South,5,725.00,77.91,Canada,Olivia Taylor,California,Accessories,0.15,Home Office
571199,2024-11-13,Smartphone,Electronics,North,4,2516.00,689.29,Australia,Priya Thomas,Texas,Paper,0.05,Home Office
901434,2023-05-29,Monitor,Accessories,East,8,6256.00,1152.99,Uk,John Singh,London,Tables,0.05,Home Office
174908,2023-06-11,Camera,Electronics,North,2,452.00,74.34,India,Priya Taylor,London,Tables,0.15,Home Office
703760,2022-03-05,Laptop,Electronics,South,7,5285.00,1338.58,Uk,Michael Sharma,Texas,Accessories,0.00,Home Office
685258,2023-03-19,Smartphone,Electronics,North,6,4872.00,786.79,Canada,Sneha Yadav,New South Wales,Tables,0.00,Home Office
410660,2023-08-22,Keyboard,Accessories,East,5,2495.00,164.56,Usa,Rahul Johnson,London,Accessories,0.15,Consumer
273603,2022-02-19,Monitor,Accessories,West,1,442.00,82.73,India,Olivia Smith,Florida,Chairs,0.20,Consumer
641071,2024-09-17,Printer,Office,East,9,8595.00,1312.19,India,John Yadav,California,Phones,0.00,Corporate
714727,2022-04-08,Keyboard,Accessories,East,4,3528.00,411.50,Uk,David Brown,Florida,Accessories,0.20,Home Office
775835,2024-06-10,Laptop,Electronics,North,7,7777.00,746.84,Usa,Sophia Yadav,California,Paper,0.15,Corporate
691858,2022-11-05,Smartwatch,Electronics,South,4,2008.00,451.68,Usa,Michael Yadav,Punjab,Phones,0.00,Home Office
433447,2022-05-03,Mouse,Accessories,North,2,596.00,41.37,Canada,Michael Yadav,Ontario,Phones,0.15,Home Office
355107,2024-12-25,Smartwatch,Electronics,East,9,4950.00,1402.67,Usa,Emma Smith,Delhi,Binders,0.10,Corporate
580565,2024-06-16,Keyboard,Accessories,South,2,630.00,86.07,Australia,Sophia Taylor,London,Binders,0.15,Corporate
331803,2024-07-05,Camera,Electronics,North,6,6144.00,754.18,Australia,Sneha Singh,Punjab,Phones,0.00,Consumer
738977,2023-12-03,Monitor,Accessories,North,1,140.00,24.21,Uk,Rahul Smith,Ontario,Phones,0.30,Corporate
654860,2024-01-30,Headphones,Accessories,East,2,2014.00,215.06,Australia,Sophia Anderson,Texas,Binders,0.00,Consumer
246444,2024-08-06,Mouse,Accessories,West,2,384.00,99.02,Usa,Emma Brown,Delhi,Chairs,0.00,Corporate
507310,2022-01-18,Printer,Office,East,7,3780.00,351.51,Canada,Emma Anderson,Texas,Chairs,0.15,Home Office
374128,2023-02-28,Monitor,Accessories,West,7,5047.00,915.75,Usa,Rahul Patel,Delhi,Tables,0.05,Home Office
281375,2022-08-27,Headphones,Accessories,South,3,2658.00,175.89,Uk,Olivia Sharma,New South Wales,Paper,0.20,Home Office
590410,2023-10-14,Mouse,Accessories,West,8,528.00,53.91,India,Sophia Taylor,Uttar Pradesh,Binders,0.20,Home Office
947923,2022-06-23,Keyboard,Accessories,East,9,6507.00,1045.14,Canada,Olivia Johnson,Uttar Pradesh,Accessories,0.30,Consumer
350100,2023-06-02,Camera,Electronics,South,7,5887.00,1035.50,Uk,Rahul Smith,Texas,Binders,0.05,Home Office
823857,2023-08-13,Headphones,Accessories,East,8,8224.00,1679.16,Australia,Priya Yadav,California,Accessories,0.00,Consumer
835183,2022-03-12,Laptop,Electronics,South,3,723.00,115.25,Uk,Michael Sharma,California,Phones,0.20,Home Office
477895,2023-06-03,Mouse,Accessories,North,2,2272.00,504.72,Uk,Emma Smith,Maharashtra,Chairs,0.30,Consumer
278483,2022-07-03,Keyboard,Accessories,East,9,8640.00,1963.34,Canada,Emma Yadav,London,Chairs,0.05,Corporate
326366,2023-09-14,Camera,Electronics,North,8,2984.00,631.81,India,Emma Thomas,London,Binders,0.00,Corporate
816700,2022-04-28,Smartphone,Electronics,East,2,606.00,150.95,Australia,Rahul Yadav,Texas,Phones,0.20,Consumer
305224,2022-04-08,Monitor,Accessories,West,2,170.00,48.69,India,Sophia Johnson,California,Chairs,0.30,Home Office
836466,2022-03-21,Headphones,Accessories,East,9,5283.00,1550.30,Usa,Michael Taylor,London,Tables,0.30,Home Office
522567,2023-02-27,Smartwatch,Electronics,West,6,1350.00,356.88,Usa,Emma Patel,California,Chairs,0.10,Corporate
505463,2022-11-28,Headphones,Accessories,South,4,2500.00,467.34,Australia,Rahul Patel,Ontario,Chairs,0.20,Corporate
725818,2022-02-11,Camera,Electronics,North,4,4648.00,689.85,Uk,David Johnson,Delhi,Binders,0.00,Home Office
861342,2023-05-21,Printer,Office,North,5,650.00,93.41,Australia,Michael Brown,Florida,Accessories,0.05,Consumer
924157,2022-09-14,Monitor,Accessories,North,2,1538.00,97.15,Australia,Michael Johnson,Maharashtra,Tables,0.30,Consumer
927470,2024-06-15,Smartwatch,Electronics,East,4,3928.00,325.32,Usa,Rahul Anderson,New South Wales,Paper,0.10,Corporate
897052,2022-03-23,Headphones,Accessories,North,2,2258.00,175.86,Uk,Michael Singh,Maharashtra,Accessories,0.00,Home Office
807712,2022-06-09,Monitor,Accessories,West,9,2988.00,447.93,Canada,Priya Taylor,London,Binders,0.30,Consumer
452461,2023-04-07,Headphones,Accessories,South,8,4136.00,810.82,Uk,John Thomas,Uttar Pradesh,Chairs,0.15,Home Office
496807,2023-10-22,Mouse,Accessories,South,7,3605.00,387.82,India,Rahul Sharma,New South Wales,Chairs,0.30,Consumer
440217,2023-08-10,Smartwatch,Electronics,West,3,1656.00,469.28,Usa,Priya Singh,Texas,Tables,0.30,Home Office
108126,2022-12-24,Printer,Office,West,8,7072.00,2113.06,Canada,John Yadav,London,Paper,0.15,Consumer
568710,2024-09-04,Keyboard,Accessories,South,8,5368.00,542.52,India,David Yadav,Delhi,Paper,0.30,Home Office
730618,2024-01-22,Laptop,Electronics,East,4,1356.00,374.79,Canada,Olivia Johnson,New South Wales,Accessories,0.00,Consumer
525568,2024-06-26,Printer,Office,South,6,1326.00,338.66,Usa,Emma Singh,Delhi,Phones,0.30,Corporate
863991,2024-10-26,Printer,Office,East,1,730.00,55.72,Usa,Priya Patel,Uttar Pradesh,Chairs,0.00,Consumer
883463,2024-05-10,Headphones,Accessories,South,4,4664.00,294.05,Canada,Michael Singh,Maharashtra,Tables,0.05,Home Office
619841,2023-12-04,Laptop,Electronics,North,8,3528.00,593.11,Uk,Sophia Patel,Uttar Pradesh,Binders,0.20,Corporate
816869,2023-03-19,Mouse,Accessories,West,3,1497.00,190.59,Usa,Olivia Patel,London,Accessories,0.20,Consumer
272727,2023-04-21,Tablet,Electronics,North,3,2628.00,781.94,Usa,David Brown,Delhi,Binders,0.10,Consumer
278666,2022-11-12,Laptop,Electronics,West,4,4196.00,655.29,Canada,Sneha Johnson,Punjab,Phones,0.15,Consumer
740919,2022-08-02,Monitor,Accessories,South,7,1204.00,317.12,Uk,Sophia Yadav,Delhi,Paper,0.30,Consumer
136166,2023-08-23,Printer,Office,West,7,7119.00,1555.05,Canada,Sneha Brown,London,Chairs,0.00,Corporate
478587,2024-05-12,Tablet,Electronics,West,8,1848.00,351.02,Usa,Michael Patel,California,Phones,0.10,Consumer
214066,2024-05-24,Tablet,Electronics,South,4,2232.00,531.12,Australia,Sneha Sharma,Texas,Accessories,0.30,Home Office
902513,2024-12-19,Mouse,Accessories,West,6,5190.00,898.86,Canada,John Smith,California,Chairs,0.10,Consumer
427159,2022-01-28,Smartphone,Electronics,West,3,1830.00,403.42,India,David Brown,Texas,Tables,0.00,Consumer
107330,2022-01-29,Mouse,Accessories,West,1,1033.00,302.68,Uk,Olivia Yadav,Ontario,Tables,0.30,Corporate
532753,2022-11-01,Smartwatch,Electronics,South,7,2324.00,611.70,Usa,David Yadav,Punjab,Chairs,0.00,Corporate
182609,2023-06-04,Keyboard,Accessories,North,2,1942.00,235.42,India,Sneha Anderson,Florida,Binders,0.10,Home Office
915095,2022-03-27,Printer,Office,South,7,5740.00,1615.90,India,Emma Smith,London,Tables,0.05,Corporate
516455,2022-10-22,Smartwatch,Electronics,South,9,6435.00,1096.88,Australia,Michael Sharma,Uttar Pradesh,Phones,0.05,Corporate
718566,2022-03-29,Mouse,Accessories,North,2,1168.00,172.18,Canada,Priya Patel,Punjab,Paper,0.20,Consumer
324330,2022-08-26,Tablet,Electronics,South,9,7362.00,441.36,Australia,Olivia Thomas,London,Chairs,0.10,Home Office
812809,2023-10-17,Smartwatch,Electronics,West,2,862.00,105.97,Australia,John Thomas,Ontario,Chairs,0.00,Home Office
430791,2023-10-25,Mouse,Accessories,West,1,956.00,167.16,India,Rahul Sharma,New South Wales,Tables,0.30,Corporate
989775,2022-06-07,Smartphone,Electronics,West,7,4438.00,770.30,India,David Thomas,Ontario,Accessories,0.05,Consumer
818768,2023-10-10,Keyboard,Accessories,East,9,972.00,100.00,Usa,Michael Johnson,Delhi,Binders,0.30,Home Office
560424,2022-09-02,Keyboard,Accessories,West,2,1816.00,129.24,Australia,John Brown,Maharashtra,Chairs,0.30,Corporate
727388,2023-04-25,Monitor,Accessories,East,4,596.00,105.89,Uk,Olivia Smith,Uttar Pradesh,Phones,0.20,Consumer
906463,2024-03-24,Mouse,Accessories,East,9,1233.00,346.90,Usa,David Brown,Florida,Accessories,0.15,Consumer
136826,2023-01-09,Headphones,Accessories,West,1,1055.00,88.61,India,John Anderson,Delhi,Phones,0.30,Consumer
880182,2022-11-13,Tablet,Electronics,East,2,952.00,112.39,Uk,Amit Yadav,California,Paper,0.20,Corporate
747833,2023-03-04,Mouse,Accessories,West,1,312.00,40.47,Canada,Sophia Yadav,Uttar Pradesh,Accessories,0.20,Corporate
948556,2022-02-12,Tablet,Electronics,South,2,294.00,35.05,Canada,Sophia Thomas,Delhi,Tables,0.10,Home Office
929651,2022-03-28,Smartwatch,Electronics,North,2,474.00,120.91,India,Emma Patel,London,Paper,0.30,Consumer
500234,2023-06-02,Camera,Electronics,East,2,788.00,195.15,Uk,Priya Thomas,Punjab,Chairs,0.10,Corporate
564565,2022-05-15,Mouse,Accessories,North,8,2760.00,156.53,India,Michael Yadav,Maharashtra,Chairs,0.30,Consumer
850897,2023-10-14,Laptop,Electronics,North,4,908.00,219.79,Australia,David Yadav,Punjab,Phones,0.10,Corporate
665318,2022-10-17,Smartphone,Electronics,East,1,593.00,133.01,Australia,Sophia Singh,California,Chairs,0.00,Corporate
737944,2023-07-16,Headphones,Accessories,South,6,1698.00,193.42,Uk,Olivia Smith,Delhi,Binders,0.05,Consumer
231053,2024-09-23,Printer,Office,East,1,546.00,124.10,India,David Yadav,New South Wales,Tables,0.10,Consumer
211263,2022-08-11,Laptop,Electronics,West,5,4380.00,275.84,Uk,Amit Johnson,Uttar Pradesh,Phones,0.15,Consumer
910891,2023-06-11,Camera,Electronics,West,4,2472.00,594.62,Usa,David Sharma,London,Binders,0.15,Corporate
548711,2024-04-01,Smartphone,Electronics,East,4,1996.00,396.63,Uk,Priya Patel,Texas,Chairs,0.00,Home Office
991875,2024-12-25,Camera,Electronics,West,5,2525.00,699.74,India,David Johnson,London,Paper,0.15,Home Office
566011,2022-07-05,Headphones,Accessories,West,9,4041.00,517.23,Australia,Emma Sharma,London,Accessories,0.30,Home Office
328490,2024-07-16,Keyboard,Accessories,South,3,858.00,246.86,Australia,Sophia Brown,Maharashtra,Paper,0.10,Consumer
936709,2022-12-14,Keyboard,Accessories,North,9,4221.00,1238.60,Usa,John Smith,Florida,Phones,0.30,Home Office
876272,2023-02-16,Tablet,Electronics,East,2,858.00,73.49,Canada,Amit Singh,Florida,Chairs,0.00,Home Office
182105,2024-12-05,Keyboard,Accessories,North,1,776.00,172.19,India,Emma Yadav,New South Wales,Paper,0.15,Corporate
223612,2023-08-23,Laptop,Electronics,North,7,3654.00,871.81,Australia,Olivia Sharma,California,Chairs,0.10,Corporate
538134,2024-02-14,Headphones,Accessories,East,3,384.00,45.99,Uk,Sneha Anderson,Punjab,Binders,0.30,Consumer
551577,2023-09-16,Printer,Office,West,5,535.00,43.47,Usa,Amit Singh,Texas,Phones,0.00,Home Office
119607,2022-11-26,Headphones,Accessories,North,9,7992.00,1979.53,Uk,Michael Patel,Maharashtra,Paper,0.00,Corporate
397120,2024-07-04,Mouse,Accessories,North,7,3892.00,350.57,Australia,Rahul Smith,Ontario,Phones,0.20,Home Office
188016,2024-02-26,Tablet,Electronics,East,3,2637.00,468.60,Uk,Emma Smith,London,Paper,0.10,Corporate
968647,2024-02-12,Mouse,Accessories,South,8,8664.00,2349.68,Australia,Emma Sharma,California,Binders,0.30,Home Office
709855,2023-10-03,Smartwatch,Electronics,South,6,918.00,116.87,India,Olivia Thomas,Delhi,Paper,0.00,Consumer
954933,2024-01-17,Monitor,Accessories,West,5,5625.00,1006.95,Uk,Sophia Singh,New South Wales,Accessories,0.20,Corporate
301281,2023-06-02,Tablet,Electronics,West,6,6030.00,511.70,India,Sneha Smith,Florida,Binders,0.00,Corporate
265726,2022-04-22,Printer,Office,West,8,432.00,98.44,Uk,Michael Brown,Maharashtra,Chairs,0.10,Consumer
443291,2024-02-21,Laptop,Electronics,South,6,1884.00,190.58,Uk,David Johnson,Maharashtra,Phones,0.00,Corporate
142932,2023-02-21,Laptop,Electronics,East,9,9225.00,2526.27,India,Sophia Smith,London,Tables,0.20,Home Office
399407,2022-08-04,Printer,Office,North,2,954.00,71.00,Usa,Rahul Yadav,Uttar Pradesh,Tables,0.05,Home Office
358216,2023-02-07,Smartwatch,Electronics,West,8,7072.00,1983.42,Usa,David Yadav,Punjab,Tables,0.00,Home Office
988006,2024-08-07,Smartphone,Electronics,North,3,342.00,89.67,Australia,Sophia Smith,Maharashtra,Phones,0.30,Consumer
883769,2023-02-05,Printer,Office,South,4,2440.00,410.86,Usa,Michael Anderson,Maharashtra,Accessories,0.20,Consumer
193820,2024-01-22,Mouse,Accessories,South,5,510.00,82.47,Canada,Priya Sharma,Florida,Tables,0.00,Corporate
522432,2023-10-12,Smartphone,Electronics,South,1,192.00,16.47,India,Michael Taylor,Delhi,Chairs,0.10,Corporate
743285,2023-09-26,Mouse,Accessories,East,5,3600.00,712.30,Canada,John Sharma,New South Wales,Accessories,0.20,Home Office
392784,2024-06-01,Camera,Electronics,West,7,2597.00,766.32,India,Emma Brown,Delhi,Phones,0.05,Home Office
551430,2023-08-12,Camera,Electronics,East,4,772.00,215.62,India,David Singh,Maharashtra,Chairs,0.10,Corporate
776072,2023-08-06,Mouse,Accessories,West,2,646.00,180.50,Usa,Olivia Taylor,Punjab,Tables,0.00,Home Office
162580,2024-03-29,Smartphone,Electronics,East,7,2947.00,809.46,Canada,Olivia Johnson,California,Phones,0.10,Home Office
